# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=100 seed=42 integrator=whfast512_jac
a_init,e_init,da_over_a
0.2361809045,0.3866834171,1.2033872716277442e-13
0.2361809045,0.3914572864,1.7792268840277391e-13
0.2361809045,0.3962311558,1.2174894662171321e-13
0.2361809045,0.4010050251,1.4819056147681499e-13
0.2361809045,0.4057788945,9.3427039154693045e-14
0.2361809045,0.4105527638,1.4689786030612114e-13
0.2361809045,0.4153266332,1.5054092724171294e-13
0.2361809045,0.4201005025,1.8086064560889634e-13
0.2361809045,0.4248743719,1.5324384787134557e-13
0.2361809045,0.4296482412,1.1928106256857037e-13
0.2361809045,0.4344221106,1.6076501831901897e-13
0.2361809045,0.4391959799,5.8406589257713767e-14
0.2361809045,0.4439698492,8.9078862489631853e-14
0.2361809045,0.4487437186,1.1587303220946834e-13
0.2361809045,0.4535175879,8.6258423571754333e-14
0.2361809045,0.4582914573,8.4378130959835978e-14
0.2361809045,0.4630653266,4.3246730074122059e-14
0.2361809045,0.467839196,-3.3492712149795619e-14
0.2361809045,0.4726130653,8.1440173753713559e-14
0.2361809045,0.4773869347,-3.0789791520162992e-14
0.2361809045,0.482160804,-8.0852582312489066e-14
0.2361809045,0.4869346734,-4.2306583768162888e-14
0.2361809045,0.4917085427,-2.1740883325305928e-14
0.2361809045,0.4964824121,-1.4231464706457015e-13
0.2361809045,0.5012562814,-2.2963073523052853e-13
0.2361809045,0.5060301508,-2.0882999821118179e-13
0.2361809045,0.5108040201,-3.3810011528056839e-13
0.2361809045,0.5155778894,-3.6489428500040491e-13
0.2361809045,0.5203517588,-4.4175124551256747e-13
0.2361809045,0.5251256281,-4.8664323162211807e-13
0.2361809045,0.5298994975,-5.8477100230660698e-13
0.2361809045,0.5346733668,-7.2367761901207513e-13
0.2361809045,0.5394472362,-6.6021774335983086e-13
0.2361809045,0.5442211055,-8.6857766841803298e-13
0.2361809045,0.5489949749,-9.0712366696235917e-13
0.2361809045,0.5537688442,-1.1074923484199084e-12
0.2361809045,0.5585427136,-1.1574376209239896e-12
0.2361809045,0.5633165829,-1.2954040913234986e-12
0.2361809045,0.5680904523,-1.3965873375023548e-12
0.2361809045,0.5728643216,-1.4658056092785991e-12
0.2361809045,0.577638191,-1.6953188262208827e-12
0.2361809045,0.5824120603,-1.7771115548393311e-12
0.2361809045,0.5871859296,-1.8276444187846366e-12
0.2361809045,0.591959799,-1.7317494955768008e-12
0.2361809045,0.5967336683,-1.8719488134529630e-12
0.2361809045,0.6015075377,-1.8970977271373709e-12
0.2361809045,0.606281407,-1.7279889103529640e-12
0.2361809045,0.6110552764,-1.5312632958310066e-12
0.2361809045,0.6158291457,-1.2827121161930497e-12
0.2361809045,0.6206030151,-9.0171782570309390e-13
0.2361809045,0.6253768844,-3.3516215807444599e-13
0.2361809045,0.6301507538,2.8897747079420149e-13
0.2361809045,0.6349246231,1.3742588627358244e-12
0.2361809045,0.6396984925,2.7868286874394852e-12
0.2361809045,0.6444723618,4.3801416394637971e-12
0.2361809045,0.6492462312,6.5558752280298186e-12
0.2361809045,0.6540201005,9.1584352395013061e-12
0.2361809045,0.6587939698,1.2577042244545357e-11
0.2361809045,0.6635678392,1.6793480908484014e-11
0.2361809045,0.6683417085,2.1968516249636293e-11
0.2361809045,0.6731155779,2.8429084145899500e-11
0.2361809045,0.6778894472,3.5856239962976986e-11
0.2361809045,0.6826633166,4.5597095839019997e-11
0.2361809045,0.6874371859,5.6774142715703900e-11
0.2361809045,0.6922110553,7.0454916723445334e-11
0.2361809045,0.6969849246,8.6622612747025263e-11
0.2361809045,0.701758794,1.0589572953747660e-10
0.2361809045,0.7065326633,1.2902109581659565e-10
0.2361809045,0.7113065327,1.5679372280435916e-10
0.2361809045,0.716080402,1.8894989946194558e-10
0.2361809045,0.7208542714,2.2778217255643633e-10
0.2361809045,0.7256281407,2.7291189816310636e-10
0.2361809045,0.7304020101,3.2596012355000581e-10
0.2361809045,0.7351758794,3.8925911666564288e-10
0.2361809045,0.7399497487,4.6242870584754533e-10
0.2361809045,0.7447236181,5.4569734664806126e-10
0.2361809045,0.7494974874,6.4474657823067839e-10
0.2361809045,0.7542713568,7.6083372876132890e-10
0.2361809045,0.7590452261,nan
0.2361809045,0.7638190955,nan
0.2361809045,0.7685929648,nan
0.2361809045,0.7733668342,nan
0.2361809045,0.7781407035,nan
0.2361809045,0.7829145729,nan
0.2361809045,0.7876884422,nan
0.2361809045,0.7924623116,nan
0.2361809045,0.7972361809,nan
0.2361809045,0.8020100503,nan
0.2361809045,0.8067839196,nan
0.2361809045,0.8115577889,nan
0.2361809045,0.8163316583,nan
0.2361809045,0.8211055276,nan
0.2361809045,0.825879397,nan
0.2361809045,0.8306532663,nan
0.2361809045,0.8354271357,nan
0.2361809045,0.840201005,nan
0.2361809045,0.8449748744,nan
0.2361809045,0.8497487437,nan
0.2361809045,0.8545226131,nan
0.2361809045,0.8592964824,nan
0.2361809045,0.8640703518,nan
0.2361809045,0.8688442211,nan
0.2361809045,0.8736180905,nan
0.2361809045,0.8783919598,nan
0.2361809045,0.8831658291,nan
0.2361809045,0.8879396985,nan
0.2361809045,0.8927135678,nan
0.2361809045,0.8974874372,nan
0.2361809045,0.9022613065,nan
0.2361809045,0.9070351759,nan
0.2361809045,0.9118090452,nan
0.2361809045,0.9165829146,nan
0.2361809045,0.9213567839,nan
0.2361809045,0.9261306533,nan
0.2361809045,0.9309045226,nan
0.2361809045,0.935678392,nan
0.2361809045,0.9404522613,nan
0.2361809045,0.9452261307,nan
0.2361809045,0.95,nan
0.2409547739,0,2.5572175590140859e-14
0.2409547739,0.004773869347,5.1029161200145950e-14
0.2409547739,0.009547738693,7.3721587286892576e-15
0.2409547739,0.01432160804,2.7530405252448945e-14
0.2409547739,0.01909547739,6.1511449392500993e-14
0.2409547739,0.02386934673,5.3793720723404423e-14
0.2409547739,0.02864321608,2.0619006444302766e-14
0.2409547739,0.03341708543,5.9207649789785597e-14
0.2409547739,0.03819095477,4.2505102670098999e-14
0.2409547739,0.04296482412,6.6925378458882166e-14
0.2409547739,0.04773869347,3.8243073405075517e-14
0.2409547739,0.05251256281,3.5478513881817050e-14
0.2409547739,0.05728643216,2.3268375987425466e-14
0.2409547739,0.06206030151,5.0222831339195562e-14
0.2409547739,0.06683417085,5.6443090266527123e-14
0.2409547739,0.0716080402,4.1468392848877069e-14
0.2409547739,0.07638190955,8.6622865062098773e-14
0.2409547739,0.08115577889,7.6255766849879498e-14
0.2409547739,0.08592964824,9.4225403751059568e-14
0.2409547739,0.09070351759,4.8955741557702096e-14
0.2409547739,0.09547738693,7.4758297108114497e-14
0.2409547739,0.1002512563,4.7227891855665552e-14
0.2409547739,0.1050251256,6.1281069432229444e-14
0.2409547739,0.109798995,6.4276008915759460e-14
0.2409547739,0.1145728643,8.0978556035446052e-14
0.2409547739,0.1193467337,3.7782313484532439e-14
0.2409547739,0.124120603,7.7177286690965654e-14
0.2409547739,0.1288944724,6.8192468240375632e-14
0.2409547739,0.1336683417,8.2936785697754137e-14
0.2409547739,0.1384422111,4.0777252968062455e-14
0.2409547739,0.1432160804,9.3879833810652258e-14
0.2409547739,0.1479899497,6.3930438975352150e-14
0.2409547739,0.1527638191,1.1161909075156078e-13
0.2409547739,0.1575376884,5.9553219730192907e-14
0.2409547739,0.1623115578,5.3217770822725571e-14
0.2409547739,0.1670854271,4.8955741557702096e-14
0.2409547739,0.1718592965,5.4715240564490579e-14
0.2409547739,0.1766331658,7.0496267843091015e-14
0.2409547739,0.1814070352,8.5240585300469533e-14
0.2409547739,0.1861809045,6.6925378458882166e-14
0.2409547739,0.1909547739,5.6212710306255581e-14
0.2409547739,0.1957286432,7.9711466253952586e-14
0.2409547739,0.2005025126,5.5521570425440967e-14
0.2409547739,0.2052763819,4.6767131935122474e-14
0.2409547739,0.2100502513,8.8235524783999549e-14
0.2409547739,0.2148241206,6.8192468240375632e-14
0.2409547739,0.2195979899,5.9207649789785597e-14
0.2409547739,0.2243718593,9.8948192936626122e-14
0.2409547739,0.2291457286,4.3772192451592465e-14
0.2409547739,0.233919598,1.1081276089061040e-13
0.2409547739,0.2386934673,9.4110213770923794e-14
0.2409547739,0.2434673367,1.1288618053305425e-13
0.2409547739,0.248241206,7.0957027763634099e-14
0.2409547739,0.2530150754,1.0010009273798381e-13
0.2409547739,0.2577889447,8.5931725181284153e-14
0.2409547739,0.2625628141,1.2659378816921083e-13
0.2409547739,0.2673366834,7.5679816949200653e-14
0.2409547739,0.2721105528,1.0159756247974883e-13
0.2409547739,0.2768844221,7.2915257425942185e-14
0.2409547739,0.2816582915,6.8768418141054478e-14
0.2409547739,0.2864321608,1.1714820979807773e-13
0.2409547739,0.2912060302,1.1910643946038581e-13
0.2409547739,0.2959798995,1.2578745830826044e-13
0.2409547739,0.3007537688,8.0172226174495670e-14
0.2409547739,0.3055276382,1.2981910761301239e-13
0.2409547739,0.3103015075,7.2684877465670637e-14
0.2409547739,0.3150753769,7.2454497505399101e-14
0.2409547739,0.3198492462,9.7681103155132656e-14
0.2409547739,0.3246231156,8.2245645816939517e-14
0.2409547739,0.3293969849,7.9711466253952586e-14
0.2409547739,0.3341708543,1.0367098212219268e-13
0.2409547739,0.3389447236,3.1331674596929342e-14
0.2409547739,0.343718593,1.1438365027481925e-13
0.2409547739,0.3484924623,1.0390136208246421e-13
0.2409547739,0.3532663317,1.2889758777192622e-13
0.2409547739,0.358040201,1.1392289035427618e-13
0.2409547739,0.3628140704,1.7624066960772755e-13
0.2409547739,0.3675879397,1.3926468598414549e-13
0.2409547739,0.372361809,1.3626974650061549e-13
0.2409547739,0.3771356784,8.4434255439519139e-14
0.2409547739,0.3819095477,1.1265580057278271e-13
0.2409547739,0.3866834171,1.6356977179279289e-13
0.2409547739,0.3914572864,1.3788240622251625e-13
0.2409547739,0.3962311558,9.8948192936626122e-14
0.2409547739,0.4010050251,1.5354824352098094e-13
0.2409547739,0.4057788945,2.0215841513827571e-13
0.2409547739,0.4105527638,1.2740011803016123e-13
0.2409547739,0.4153266332,1.8349763835628102e-13
0.2409547739,0.4201005025,1.7174826038243253e-13
0.2409547739,0.4248743719,2.1494450293334615e-13
0.2409547739,0.4296482412,8.6968435002506083e-14
0.2409547739,0.4344221106,1.7554952972691293e-13
0.2409547739,0.4391959799,1.7601028964745600e-13
0.2409547739,0.4439698492,6.7731708319832548e-14
0.2409547739,0.4487437186,1.2256213886445889e-13
0.2409547739,0.4535175879,1.4433304511011936e-13
0.2409547739,0.4582914573,7.8444376472459120e-14
0.2409547739,0.4630653266,2.8106355153127790e-14
0.2409547739,0.467839196,5.7019040167205975e-14
0.2409547739,0.4726130653,5.4254480643947501e-14
0.2409547739,0.4773869347,1.0240389234069921e-13
0.2409547739,0.482160804,1.7174826038243253e-13
0.2409547739,0.4869346734,3.7091173603717825e-14
0.2409547739,0.4917085427,1.5550647318328900e-14
0.2409547739,0.4964824121,-1.0516845186395768e-13
0.2409547739,0.5012562814,-2.9258254954485488e-14
0.2409547739,0.5060301508,-4.4578522312542853e-14
0.2409547739,0.5108040201,-6.7962088280104083e-14
0.2409547739,0.5155778894,-1.7624066960772755e-13
0.2409547739,0.5203517588,-2.1563564281416077e-13
0.2409547739,0.5251256281,-2.8233064131277138e-13
0.2409547739,0.5298994975,-3.0675091710155456e-13
0.2409547739,0.5346733668,-3.7114211599744976e-13
0.2409547739,0.5394472362,-4.4543965318502120e-13
0.2409547739,0.5442211055,-5.4646126576409115e-13
0.2409547739,0.5489949749,-5.8539547904998132e-13
0.2409547739,0.5537688442,-6.7835379301954742e-13
0.2409547739,0.5585427136,-7.4758297108114494e-13
0.2409547739,0.5633165829,-8.8546537730366117e-13
0.2409547739,0.5680904523,-1.0515693286594411e-12
0.2409547739,0.5728643216,-1.1212592666415816e-12
0.2409547739,0.577638191,-1.2147935305118267e-12
0.2409547739,0.5824120603,-1.2491201445922859e-12
0.2409547739,0.5871859296,-1.4530064094325982e-12
0.2409547739,0.591959799,-1.4872178335329217e-12
0.2409547739,0.5967336683,-1.5831710869860179e-12
0.2409547739,0.6015075377,-1.8062940785090037e-12
0.2409547739,0.606281407,-1.7303838815995314e-12
0.2409547739,0.6110552764,-1.8050269887275103e-12
0.2409547739,0.6158291457,-1.8367042332648470e-12
0.2409547739,0.6206030151,-1.7898219113495887e-12
0.2409547739,0.6253768844,-1.6605787536372552e-12
0.2409547739,0.6301507538,-1.5003494912683995e-12
0.2409547739,0.6349246231,-1.0234629735063132e-12
0.2409547739,0.6396984925,-5.2422959959788758e-13
0.2409547739,0.6444723618,2.2784578070855235e-13
0.2409547739,0.6492462312,1.2995733558917530e-12
0.2409547739,0.6540201005,2.5181681557480600e-12
0.2409547739,0.6587939698,4.2344988597710277e-12
0.2409547739,0.6635678392,6.3438577760172414e-12
0.2409547739,0.6683417085,9.0535868687310863e-12
0.2409547739,0.6731155779,1.2548450866050337e-11
0.2409547739,0.6778894472,1.6628134392518892e-11
0.2409547739,0.6826633166,2.1888054455458540e-11
0.2409547739,0.6874371859,2.8247002118873567e-11
0.2409547739,0.6922110553,3.6095816985364641e-11
0.2409547739,0.6969849246,4.5786289254266397e-11
0.2409547739,0.701758794,5.7251608737100088e-11
0.2409547739,0.7065326633,7.1031325300821673e-11
0.2409547739,0.7113065327,8.7845606701239969e-11
0.2409547739,0.716080402,1.0757626801873568e-10
0.2409547739,0.7208542714,1.3169255744994053e-10
0.2409547739,0.7256281407,1.6014356102363455e-10
0.2409547739,0.7304020101,1.9303698137124465e-10
0.2409547739,0.7351758794,2.3248816728798414e-10
0.2409547739,0.7399497487,2.7941310949589263e-10
0.2409547739,0.7447236181,3.3406200063182500e-10
0.2409547739,0.7494974874,3.9824747022319773e-10
0.2409547739,0.7542713568,4.7367110465657647e-10
0.2409547739,0.7590452261,5.6305922038181453e-10
0.2409547739,0.7638190955,nan
0.2409547739,0.7685929648,nan
0.2409547739,0.7733668342,nan
0.2409547739,0.7781407035,nan
0.2409547739,0.7829145729,nan
0.2409547739,0.7876884422,nan
0.2409547739,0.7924623116,nan
0.2409547739,0.7972361809,nan
0.2409547739,0.8020100503,nan
0.2409547739,0.8067839196,nan
0.2409547739,0.8115577889,nan
0.2409547739,0.8163316583,nan
0.2409547739,0.8211055276,nan
0.2409547739,0.825879397,nan
0.2409547739,0.8306532663,nan
0.2409547739,0.8354271357,nan
0.2409547739,0.840201005,nan
0.2409547739,0.8449748744,nan
0.2409547739,0.8497487437,nan
0.2409547739,0.8545226131,nan
0.2409547739,0.8592964824,nan
0.2409547739,0.8640703518,nan
0.2409547739,0.8688442211,nan
0.2409547739,0.8736180905,nan
0.2409547739,0.8783919598,nan
0.2409547739,0.8831658291,nan
0.2409547739,0.8879396985,nan
0.2409547739,0.8927135678,nan
0.2409547739,0.8974874372,nan
0.2409547739,0.9022613065,nan
0.2409547739,0.9070351759,nan
0.2409547739,0.9118090452,nan
0.2409547739,0.9165829146,nan
0.2409547739,0.9213567839,nan
0.2409547739,0.9261306533,nan
0.2409547739,0.9309045226,nan
0.2409547739,0.935678392,nan
0.2409547739,0.9404522613,nan
0.2409547739,0.9452261307,nan
0.2409547739,0.95,nan
0.2457286432,0,6.3817957962029387e-14
0.2457286432,0.004773869347,4.6988089402131370e-14
0.2457286432,0.009547738693,5.4781786923157969e-14
0.2457286432,0.01432160804,6.1107106650367962e-14
0.2457286432,0.01909547739,2.7108513116614253e-14
0.2457286432,0.02386934673,4.5180855194357089e-14
0.2457286432,0.02864321608,5.6363116854960463e-14
0.2457286432,0.03341708543,6.5512240031817781e-14
0.2457286432,0.03819095477,5.8283303200720644e-14
0.2457286432,0.04296482412,4.1227530364850839e-14
0.2457286432,0.04773869347,3.4563354223683171e-14
0.2457286432,0.05251256281,1.8411198491700514e-14
0.2457286432,0.05728643216,5.4329978371214394e-14
0.2457286432,0.06206030151,4.4390190228455839e-14
0.2457286432,0.06683417085,6.8787852033408661e-14
0.2457286432,0.0716080402,5.9412824580579569e-14
0.2457286432,0.07638190955,5.7831494648777069e-14
0.2457286432,0.08115577889,7.8614688038181329e-14
0.2457286432,0.08592964824,3.6257636293471565e-14
0.2457286432,0.09070351759,3.0610029394176928e-14
0.2457286432,0.09547738693,4.9360084299835120e-14
0.2457286432,0.1002512563,3.1287742222092284e-14
0.2457286432,0.1050251256,5.4781786923157969e-14
0.2457286432,0.109798995,5.8057398924748856e-14
0.2457286432,0.1145728643,5.0263701403722257e-14
0.2457286432,0.1193467337,4.9360084299835120e-14
0.2457286432,0.124120603,2.9706412290289784e-14
0.2457286432,0.1288944724,5.4329978371214394e-14
0.2457286432,0.1336683417,5.1957983473510651e-14
0.2457286432,0.1384422111,2.3155188287108007e-14
0.2457286432,0.1432160804,8.0986682935885073e-14
0.2457286432,0.1479899497,2.7560321668557822e-14
0.2457286432,0.1527638191,7.6694501692421161e-14
0.2457286432,0.1575376884,6.9917373413267586e-14
0.2457286432,0.1623115578,7.7936975210265979e-14
0.2457286432,0.1670854271,6.4156814375987068e-14
0.2457286432,0.1718592965,6.0881202374396175e-14
0.2457286432,0.1766331658,3.4563354223683171e-14
0.2457286432,0.1814070352,7.3418889690830267e-14
0.2457286432,0.1861809045,2.8238034496473178e-14
0.2457286432,0.1909547739,4.2808860296653339e-14
0.2457286432,0.1957286432,2.5753087460783538e-14
0.2457286432,0.2005025126,1.0109216349737398e-13
0.2457286432,0.2052763819,9.3863226666276846e-14
0.2457286432,0.2100502513,5.5007691199129750e-14
0.2457286432,0.2148241206,7.8162879486237754e-14
0.2457286432,0.2195979899,7.9292400866096692e-14
0.2457286432,0.2243718593,5.5233595475101538e-14
0.2457286432,0.2291457286,7.8840592314153117e-14
0.2457286432,0.233919598,7.1611655483055980e-14
0.2457286432,0.2386934673,5.7040829682875825e-14
0.2457286432,0.2434673367,6.6867665687648493e-14
0.2457286432,0.248241206,8.4262294937475966e-14
0.2457286432,0.2530150754,5.2409792025454219e-14
0.2457286432,0.2577889447,6.2914340858142237e-14
0.2457286432,0.2625628141,5.5459499751073325e-14
0.2457286432,0.2673366834,1.1114490377811844e-13
0.2457286432,0.2721105528,6.3592053686057600e-14
0.2457286432,0.2768844221,9.3185513838361496e-14
0.2457286432,0.2816582915,7.6242693140477586e-14
0.2457286432,0.2864321608,1.1588889357352593e-13
0.2457286432,0.2912060302,8.5617720593306678e-14
0.2457286432,0.2959798995,6.8561947757436874e-14
0.2457286432,0.3007537688,7.2063464034999555e-14
0.2457286432,0.3055276382,1.1442051577970933e-13
0.2457286432,0.3103015075,1.0244758915320470e-13
0.2457286432,0.3150753769,9.2959609562389709e-14
0.2457286432,0.3198492462,1.0877290888041468e-13
0.2457286432,0.3246231156,8.6860194111151497e-14
0.2457286432,0.3293969849,7.3757746104787948e-14
0.2457286432,0.3341708543,1.4796730076151945e-13
0.2457286432,0.3389447236,8.1890300039772223e-14
0.2457286432,0.343718593,7.9292400866096692e-14
0.2457286432,0.3484924623,9.1943040320516665e-14
0.2457286432,0.3532663317,8.9571045422812922e-14
0.2457286432,0.358040201,6.0542345960438494e-14
0.2457286432,0.3628140704,1.4932272641735017e-13
0.2457286432,0.3675879397,1.4344921524208375e-13
0.2457286432,0.372361809,1.2311783040462305e-13
0.2457286432,0.3771356784,1.2876543730391769e-13
0.2457286432,0.3819095477,1.3452599634119822e-13
0.2457286432,0.3866834171,1.1001538239825950e-13
0.2457286432,0.3914572864,6.6980617825634387e-14
0.2457286432,0.3962311558,1.7857733015569637e-13
0.2457286432,0.4010050251,1.4627301869173107e-13
0.2457286432,0.4057788945,1.0956357384631594e-13
0.2457286432,0.4105527638,1.2356963895656662e-13
0.2457286432,0.4153266332,1.6570078642530461e-13
0.2457286432,0.4201005025,1.1656660640144129e-13
0.2457286432,0.4248743719,1.7112248904862746e-13
0.2457286432,0.4296482412,1.7643123953396442e-13
0.2457286432,0.4344221106,1.2492506461239735e-13
0.2457286432,0.4391959799,1.7021887194474031e-13
0.2457286432,0.4439698492,1.2051993123094752e-13
0.2457286432,0.4487437186,1.3294466640939573e-13
0.2457286432,0.4535175879,5.7605590372805281e-14
0.2457286432,0.4582914573,1.8332131995110389e-13
0.2457286432,0.4630653266,6.7884234929521524e-14
0.2457286432,0.467839196,9.5444556598079346e-14
0.2457286432,0.4726130653,8.3132773557617041e-14
0.2457286432,0.4773869347,1.3204104930550858e-13
0.2457286432,0.482160804,1.4277150241416838e-13
0.2457286432,0.4869346734,4.9360084299835120e-14
0.2457286432,0.4917085427,2.8238034496473178e-14
0.2457286432,0.4964824121,5.9412824580579569e-14
0.2457286432,0.5012562814,1.8185294215728726e-14
0.2457286432,0.5060301508,5.1054366369623507e-14
0.2457286432,0.5108040201,5.1506174921567076e-14
0.2457286432,0.5155778894,1.5700347180039089e-14
0.2457286432,0.5203517588,-6.4608622927930631e-14
0.2457286432,0.5251256281,-8.4036390661504179e-14
0.2457286432,0.5298994975,-1.2876543730391769e-13
0.2457286432,0.5346733668,-2.4962422494882291e-13
0.2457286432,0.5394472362,-1.9111501747213048e-13
0.2457286432,0.5442211055,-2.7413483889176160e-13
0.2457286432,0.5489949749,-3.3648441905997440e-13
0.2457286432,0.5537688442,-4.4604799290629032e-13
0.2457286432,0.5585427136,-4.4254647662872767e-13
0.2457286432,0.5633165829,-5.9661319284148532e-13
0.2457286432,0.5680904523,-6.5320221397241759e-13
0.2457286432,0.5728643216,-7.0052915978850666e-13
0.2457286432,0.577638191,-7.8264536410425061e-13
0.2457286432,0.5824120603,-9.8471673896101261e-13
0.2457286432,0.5871859296,-1.0523750696145625e-12
0.2457286432,0.591959799,-1.2181888081778529e-12
0.2457286432,0.5967336683,-1.2996272996656815e-12
0.2457286432,0.6015075377,-1.4609229527095364e-12
0.2457286432,0.606281407,-1.4578732449839174e-12
0.2457286432,0.6110552764,-1.5386340236438305e-12
0.2457286432,0.6158291457,-1.7076104220707261e-12
0.2457286432,0.6206030151,-1.8478969774492048e-12
0.2457286432,0.6253768844,-1.9113760789972764e-12
0.2457286432,0.6301507538,-1.7647642038915878e-12
0.2457286432,0.6349246231,-1.7350577916012980e-12
0.2457286432,0.6396984925,-1.6174746159579837e-12
0.2457286432,0.6444723618,-1.3461635805158694e-12
0.2457286432,0.6492462312,-1.1626163562887937e-12
0.2457286432,0.6540201005,-3.9363820088083613e-13
0.2457286432,0.6587939698,2.3381092563079794e-13
0.2457286432,0.6635678392,1.2595292906806898e-12
0.2457286432,0.6683417085,2.6374324219705950e-12
0.2457286432,0.6731155779,4.3968878753768460e-12
0.2457286432,0.6778894472,6.6575119650265027e-12
0.2457286432,0.6826633166,9.3603436748909295e-12
0.2457286432,0.6874371859,1.2960693073191260e-11
0.2457286432,0.6922110553,1.7395081058379422e-11
0.2457286432,0.6969849246,2.2960006992668383e-11
0.2457286432,0.701758794,2.9443346760920637e-11
0.2457286432,0.7065326633,3.7344913573723764e-11
0.2457286432,0.7113065327,4.7739559976151516e-11
0.2457286432,0.716080402,5.9768059054545196e-11
0.2457286432,0.7208542714,7.4200970294244588e-11
0.2457286432,0.7256281407,9.1544545177702443e-11
0.2457286432,0.7304020101,1.1170209667480284e-10
0.2457286432,0.7351758794,1.3676346524256077e-10
0.2457286432,0.7399497487,1.6743686078614779e-10
0.2457286432,0.7447236181,2.0125642518119384e-10
0.2457286432,0.7494974874,2.4465297545178780e-10
0.2457286432,0.7542713568,2.9184663774505349e-10
0.2457286432,0.7590452261,3.5271812623558286e-10
0.2457286432,0.7638190955,4.1745156127598794e-10
0.2457286432,0.7685929648,nan
0.2457286432,0.7733668342,nan
0.2457286432,0.7781407035,nan
0.2457286432,0.7829145729,nan
0.2457286432,0.7876884422,nan
0.2457286432,0.7924623116,nan
0.2457286432,0.7972361809,nan
0.2457286432,0.8020100503,nan
0.2457286432,0.8067839196,nan
0.2457286432,0.8115577889,nan
0.2457286432,0.8163316583,nan
0.2457286432,0.8211055276,nan
0.2457286432,0.825879397,nan
0.2457286432,0.8306532663,nan
0.2457286432,0.8354271357,nan
0.2457286432,0.840201005,nan
0.2457286432,0.8449748744,nan
0.2457286432,0.8497487437,nan
0.2457286432,0.8545226131,nan
0.2457286432,0.8592964824,nan
0.2457286432,0.8640703518,nan
0.2457286432,0.8688442211,nan
0.2457286432,0.8736180905,nan
0.2457286432,0.8783919598,nan
0.2457286432,0.8831658291,nan
0.2457286432,0.8879396985,nan
0.2457286432,0.8927135678,nan
0.2457286432,0.8974874372,nan
0.2457286432,0.9022613065,nan
0.2457286432,0.9070351759,nan
0.2457286432,0.9118090452,nan
0.2457286432,0.9165829146,nan
0.2457286432,0.9213567839,nan
0.2457286432,0.9261306533,nan
0.2457286432,0.9309045226,nan
0.2457286432,0.935678392,nan
0.2457286432,0.9404522613,nan
0.2457286432,0.9452261307,nan
0.2457286432,0.95,nan
0.2505025126,0,4.4984633426060626e-14
0.2505025126,0.004773869347,3.4569471992440679e-14
0.2505025126,0.009547738693,6.2490968601719694e-14
0.2505025126,0.01432160804,3.5899067069073015e-14
0.2505025126,0.01909547739,2.7478298250401567e-14
0.2505025126,0.02386934673,3.4347872813001959e-14
0.2505025126,0.02864321608,5.0303013732589965e-14
0.2505025126,0.03341708543,6.5371757934423081e-14
0.2505025126,0.03819095477,5.6950989115751635e-14
0.2505025126,0.04296482412,3.2131881018614732e-14
0.2505025126,0.04773869347,4.6535827682131682e-14
0.2505025126,0.05251256281,2.3046314661627121e-14
0.2505025126,0.05728643216,3.0802285941982402e-14
0.2505025126,0.06206030151,4.1439046555041068e-14
0.2505025126,0.06683417085,6.1161373525087352e-14
0.2505025126,0.0716080402,4.8308621117641464e-14
0.2505025126,0.07638190955,5.5178195680241853e-14
0.2505025126,0.08115577889,6.4263762037229464e-14
0.2505025126,0.08592964824,4.2990240811112131e-14
0.2505025126,0.09070351759,6.2490968601719694e-14
0.2505025126,0.09547738693,6.0939774345648638e-14
0.2505025126,0.1002512563,5.0746212091467411e-14
0.2505025126,0.1050251256,5.0746212091467411e-14
0.2505025126,0.109798995,2.7699897429840290e-14
0.2505025126,0.1145728643,3.3683075274685788e-14
0.2505025126,0.1193467337,4.5206232605499352e-14
0.2505025126,0.124120603,3.3239876915808349e-14
0.2505025126,0.1288944724,3.9887852298970012e-14
0.2505025126,0.1336683417,3.3239876915808349e-14
0.2505025126,0.1384422111,5.8723782551261417e-14
0.2505025126,0.1432160804,5.8723782551261417e-14
0.2505025126,0.1479899497,2.5040707276575620e-14
0.2505025126,0.1527638191,7.2684530855900922e-14
0.2505025126,0.1575376884,-2.2159917943872230e-16
0.2505025126,0.1623115578,5.8058985012945239e-14
0.2505025126,0.1670854271,2.3711112199943286e-14
0.2505025126,0.1718592965,3.9223054760653847e-14
0.2505025126,0.1766331658,7.1798134138146031e-14
0.2505025126,0.1814070352,1.8835930252291396e-14
0.2505025126,0.1861809045,4.7865422758764018e-14
0.2505025126,0.1909547739,5.4734997321364408e-14
0.2505025126,0.1957286432,4.0552649837286184e-14
0.2505025126,0.2005025126,7.8667708700746420e-14
0.2505025126,0.2052763819,7.8446109521307694e-14
0.2505025126,0.2100502513,7.8002911162430255e-14
0.2505025126,0.2148241206,7.9110907059623859e-14
0.2505025126,0.2195979899,6.8474146446565193e-14
0.2505025126,0.2243718593,1.1966355689691004e-13
0.2505025126,0.2291457286,6.3820563678352025e-14
0.2505025126,0.233919598,4.9416617014835074e-14
0.2505025126,0.2386934673,3.4569471992440679e-14
0.2505025126,0.2434673367,9.0412465210998704e-14
0.2505025126,0.248241206,5.0524612912028685e-14
0.2505025126,0.2530150754,1.0969159382216754e-13
0.2505025126,0.2577889447,6.9138943984881358e-14
0.2505025126,0.2625628141,8.3321291468959588e-14
0.2505025126,0.2673366834,5.4513398141925688e-14
